student_id,student_name,father_name,gender,age,class,python_marks,java_marks,ruby_marks,cpp_marks,sql_marks,city,admission_date
2666,Kathryn Reed,Debbie Carr,M,16,11th,,69,,NULL,,123City,
2667,colleen aguirre,Robert Fields123,Male,29,,N/A,,,72,?,East Glenda,2021.12.11
2668,  Isaac Higgins  ,,,twenty,BS-CS,eighty,90 ,,10,111,WEST MICHAELBERG,1977-04-05
ID_2668,,Connor Williamson,F,30,bs-cs,eighty,90 ,77,,?,,not_a_date
ID_2669,James Bonilla,Brenda Curtis,,27,12th,N/A,,-14,,?,Milestown,"August 21, 2024"
2671,barbara lee,unknown,M,twenty,bs-cs,108,50,-26,33,,,not_a_date
2672,ALICIA MOSES,Nicole Hall123,Female,200,,,87,-30,,?,,
,,,,28,12th,eighty,90 ,,,,Hartview,1984-05-08
ID_2673,  Kevin Williams  ,Joseph Morris,,20,,,,,22,,,2022-04-09
2675,  Andrew Nelson  ,Anna Evans,M,twenty,BSCS,,,29,NULL,?,MADDOXMOUTH,23/10/2024
ID_2675,,Joseph Newman,Male,-5,BSCS,45,,61,NULL,91,,2025.04.01
,  Lisa Murray  ,Michael Melendez123,unknown,twenty,10th,67,,7,50,53,EAST CHARLESMOUTH,"February 03, 2022"
,lindsay thompson,,Male,22,BS-CS,N/A,,47,,15,123City,2016-09-01
2679,JOHN VELEZ,Donna Rogers123,unknown,200,,eighty,90 ,82,89,,123City,25/09/2022
ID_2679,JENNIFER FERNANDEZ,Ashley Smith123,F,-5,12th,eighty,,85,,?,North Christopherbury,1970-12-15
2681,,unknown,Male,200,10th,N/A,,absent,,?,,1986-10-20
2682,,Jennifer Johnson,,27,,eighty,30,-4,,120,123City,"December 10, 2022"
2683,TIMOTHY MILLER,John Valdez,F,200,BS-CS,38,90 ,,NULL,,,"April 23, 2023"
ID_2683,BRIAN WIGGINS,Emily Martin,Female,,12th,N/A,90 ,,,,SCOTTTON,not_a_date
2685,ryan garcia,Vicki Ruiz123,F,-5,BS-CS,N/A,,42,NULL,56,WEST ELIZABETHBOROUGH,
2686,  Joy Gross  ,,Male,200,bs-cs,N/A,90 ,77,85,141,,1993-06-07
ID_2686,  Christopher Ford  ,Earl Figueroa,M,-5,10th,eighty,90 ,,NULL,,Leeport,
ID_2687,ASHLEY MANNING,,Male,twenty,11th,,,,NULL,?,,2008-04-05
2689,,Taylor Smith,Male,29,bs-cs,84,9,absent,,?,,"February 14, 2022"
2690,  Darrell Green  ,,Female,200,bs-cs,N/A,,72,,-1,LOPEZTON,
2691,,Dr. Amy Robinson,M,25,BS-CS,-13,105,,NULL,131,123City,2023.01.27
,  Destiny Dyer  ,,Female,19,BSCS,N/A,,65,NULL,,,"June 16, 2023"
ID_2692,,Brenda Hunter,,-5,12th,83,90 ,,,?,New Lisamouth,2025.03.15
ID_2693,,Mark Salazar,M,15,bs-cs,N/A,90 ,,100,?,,"May 31, 2025"
,JESSICA JONES,Paul Hess,,16,10th,46,81,,9,64,,2025-06-06
ID_2695,,Charles Torres,unknown,-5,,118,90 ,absent,NULL,,,not_a_date
2697,SHANE MILLER,Dr. Nicholas Mitchell,,,,N/A,75,,NULL,,,not_a_date
2698,,Mr. Victor Adams MD,M,twenty,12th,eighty,90 ,,47,111,123City,"October 16, 2025"
2699,,unknown,Female,15,bs-cs,eighty,90 ,absent,,,,not_a_date
2700,  Richard Robles  ,Mary Parker123,M,200,BSCS,,50,45,,,,
2701,CRAIG RAMSEY,,Female,,BSCS,12,16,66,25,?,123City,2014-03-10
2702,DARIN MILLER,Tara Arias,Male,,10th,-10,3,,,,MURPHYTOWN,13/11/2025
2703,Cynthia Moran,Tina Morris,,,,N/A,90 ,absent,,,Davidfort,not_a_date
ID_2703,  Johnny Warren  ,unknown,Male,-5,,N/A,86,absent,,?,,"March 14, 2022"
2705,sarah doyle,Mackenzie Trujillo,,,11th,,103,,NULL,?,RANDYFORT,2008-01-05
ID_2705,natasha parker,James Cruz,Male,,bs-cs,61,,absent,79,,123City,2025.11.07
ID_2706,  Alyssa Garcia  ,unknown,Female,19,bs-cs,,11,,,?,EAST DAWNTON,"April 17, 2022"
ID_2707,Amanda Day,Nathan Johnson,unknown,twenty,12th,eighty,112,-13,NULL,,,
ID_2708,kenneth murphy,Marco Byrd,Female,-5,,71,,62,24,,Saramouth,1981-07-22
2710,Chelsea Evans,William Guerra,F,-5,bs-cs,,,,58,145,,1975-03-28
,,Ann Rodriguez123,M,,11th,eighty,,,16,?,WILSONTOWN,2025-11-08
,  Cathy Collins  ,unknown,unknown,,,,,,,,,"April 30, 2024"
2713,  Ann Yu  ,Jason Sosa,M,twenty,,N/A,90 ,-21,NULL,,,not_a_date
2714,,Alexandra Martinez,Female,-5,,N/A,,-20,70,?,Lake Maryton,
2715,,Morgan Gibbs,,twenty,11th,N/A,,87,8,122,123City,
,,Michael Miller123,F,20,10th,eighty,123,,NULL,?,Rogerston,05/09/2023
,,Courtney Norman123,unknown,19,12th,N/A,69,-8,65,93,Velasquezbury,"May 28, 2025"
,  Sharon Quinn  ,Nicole Brown,Male,,11th,eighty,,32,NULL,,,1995-11-28
2719,Charlene Norman,Andrea Fuller,Male,,10th,106,,,NULL,7,Laurenshire,"July 09, 2021"
2720,adam hicks,unknown,unknown,200,11th,eighty,90 ,,71,-26,123City,18/05/2021
2721,adam wilson,Colleen Harmon123,F,200,,eighty,114,absent,,?,NEW MARTIN,not_a_date
,ELIZABETH CHANDLER,Judy Soto,,-5,,N/A,,62,,120,Matthewburgh,16/12/2023
ID_2722,  Brittany Jenkins  ,Elaine Williams123,unknown,,,N/A,,62,NULL,77,,"December 03, 2022"
2724,,unknown,F,200,,,90 ,62,68,,,"March 07, 2021"
2725,  Alexa Ortega  ,,M,30,12th,,90 ,1,,?,123City,17/01/2026
,amanda oliver,Jerry Stevens123,,200,11th,,,,84,?,123City,2021-08-20
,Amber Stephens,Daniel Burton,,-5,bs-cs,N/A,,,NULL,?,Scottland,2025.02.13
,Randy Jennings,Kristen Jackson,Male,200,11th,N/A,114,86,,-29,123City,12/09/2022
2729,,Christine Lara,M,-5,10th,,,,48,47,123City,1996-01-11
,FELICIA GONZALEZ,,Female,-5,11th,eighty,,48,,?,,29/12/2024
,,Kayla Johnson,Male,18,12th,N/A,,,,,EAST MARK,"September 17, 2025"
2732,Matthew Coleman,,Male,-5,BS-CS,-19,,48,,150,BLAKEBURY,
,melissa chapman,Stephanie Cannon,unknown,,12th,,29,absent,NULL,,Lake Jamesview,2021.12.24
2734,,,M,,,43,,-6,22,,,
,james brown,George Peterson123,,twenty,BSCS,,90 ,22,NULL,,123City,2024-03-29
2736,Donald Hansen,David Maldonado,,22,bs-cs,eighty,,,71,15,123City,"June 22, 2022"
ID_2736,scott lynch,unknown,,200,,59,,-24,59,130,Tylerfurt,
,  Rebecca Hughes  ,Lacey Butler123,M,-5,BSCS,22,90 ,,NULL,?,SARASIDE,01/10/2021
2739,Nathan Dominguez,Aaron Ray,M,30,11th,,,17,NULL,?,Williammouth,2013-06-23
2740,RICHARD MILLER,Casey Humphrey123,,17,bs-cs,76,,absent,,,New James,2000-08-19
,  Susan Johnson  ,Amanda Payne,M,-5,10th,N/A,,13,80,-22,123City,
2742,,,unknown,-5,11th,eighty,,78,,,NEW AMBERMOUTH,05/03/2024
2743,,Edward Weeks123,M,200,bs-cs,,,absent,76,-48,West Anthony,"October 26, 2024"
ID_2743,tracey kane,,Male,-5,BS-CS,,,-22,,?,,
,,Michelle Simpson,,-5,12th,eighty,69,37,NULL,55,,2025.06.23
2746,CASSANDRA STEPHENS,Caitlyn Hoffman,,24,BSCS,eighty,90 ,absent,67,136,Scottshire,
,Chad Reed,Stephen Davis123,Male,-5,BSCS,eighty,,101,,-39,,17/02/2021
2748,THOMAS JENNINGS,Patricia Rush,,twenty,10th,N/A,90 ,,,?,NORTH DENISE,2025-03-13
2749,PAUL KEY,unknown,F,200,BS-CS,eighty,,absent,,84,WEST CRYSTAL,2022.05.02
ID_2749,DAVID MORRIS,,Female,twenty,BS-CS,14,,,98,-41,123City,2005-01-15
2751,,,M,,12th,6,,absent,52,-28,Gregoryport,2025.07.29
,,,,twenty,12th,eighty,,absent,,129,123City,
ID_2752,Whitney Shaw,Karen Browning,,29,,eighty,0,53,,?,123City,"October 15, 2025"
ID_2753,cynthia barnett,Anthony Hall,M,200,11th,N/A,90 ,,NULL,,123City,2023.07.22
2755,robert allen,unknown,,18,BS-CS,8,,78,,?,,28/11/2025
2756,,Carla Myers123,unknown,,BS-CS,N/A,,9,40,115,123City,not_a_date
2757,,Linda Stone,,23,12th,N/A,,absent,NULL,?,,2024.02.19
ID_2757,  Andrew Rojas  ,Christopher Alexander,Male,-5,BSCS,-10,,absent,NULL,?,,18/04/2023
,MONICA GRAHAM,Tara Evans DVM,M,,BS-CS,95,90 ,48,45,,,"August 23, 2025"
,Dr. Lawrence Jackson MD,unknown,M,,,-20,73,absent,NULL,-47,Donnaton,not_a_date
2761,,Joshua Maxwell123,,19,BSCS,,,,,,,not_a_date
ID_2761,Charles Cooper,Jade Thompson,,-5,,,,104,NULL,110,,26/04/2023
ID_2762,,unknown,F,-5,,,86,,78,-5,,
,JENNIFER CARR,unknown,Female,200,bs-cs,67,69,,,?,,2023.09.10
,,Anthony Ramirez123,M,-5,,eighty,,absent,,?,Kristyfurt,not_a_date
2766,,Emma Snyder,,200,bs-cs,32,,absent,,119,,2023-06-30
ID_2766,,Jacqueline Romero,Male,200,12th,N/A,,absent,,,,"May 20, 2022"
2768,andrew nelson,Jeffrey Rodriguez123,Female,-5,,,105,,35,?,,2025.04.17
2769,Michael Douglas,,Female,28,10th,eighty,90 ,absent,NULL,,,"January 07, 2023"
ID_2769,connie allen,,M,,,71,,17,54,47,,not_a_date
2771,Hannah Cannon,unknown,Female,,,eighty,,,NULL,,,not_a_date
ID_2771,TAMMY WILKINSON,Angel Foster,Female,-5,12th,N/A,,,NULL,-48,,
2773,  Bobby Silva  ,Jimmy Buck123,Female,-5,,28,90 ,,NULL,116,Port Katiefurt,"January 30, 2022"
2774,,Heather Gonzalez123,,twenty,bs-cs,N/A,,,,,,1997-08-08
2775,michele jones,,Male,-5,BSCS,,-5,-19,49,,,
,,,F,25,bs-cs,6,90 ,absent,95,?,,"April 17, 2023"
2777,,Benjamin Ritter,unknown,200,12th,N/A,,absent,32,?,,24/12/2025
2778,  Amanda Weeks  ,unknown,,-5,BSCS,-7,,absent,,-16,,2023.09.02
2779,kyle schmidt,,M,17,BSCS,,,,,,123City,26/08/2025
2780,AMBER ALLEN,,Female,-5,bs-cs,23,90 ,55,,23,Elizabethmouth,not_a_date
2781,Danielle Mejia MD,Derek Taylor,M,twenty,BS-CS,eighty,,,,,EAST ANNETTE,
2782,,Jason Davis,,,BSCS,70,90 ,absent,NULL,,Justinshire,not_a_date
,,Makayla Clayton123,Male,-5,12th,96,109,100,16,,Sarahmouth,1984-04-19
2784,,Steven Ferguson123,Female,-5,,eighty,,absent,,?,South Ryan,"December 29, 2025"
2785,,Jenny Collins,unknown,29,BS-CS,,,absent,,?,Lake Haley,
ID_2785,,Mrs. Deanna Rubio,F,,10th,eighty,90 ,absent,62,,PORT KARENSHIRE,2022.05.23
2787,Adam Thomas,Elizabeth Sanders,,200,BSCS,-14,,,,,CARLASTAD,not_a_date
2788,,Carl Jennings,unknown,,10th,N/A,52,-5,2,,,1970-10-03
,,Angela Watson123,,twenty,BS-CS,eighty,,,NULL,,123City,
2790,,Jody Gibson123,,200,BSCS,-15,90 ,11,89,?,,not_a_date
,,Margaret Ochoa,unknown,,10th,eighty,,absent,78,?,123City,not_a_date
,  Matthew Pruitt  ,Sally Alexander123,unknown,,11th,,90 ,,,,Morrisville,25/09/2021
2793,,unknown,Female,-5,bs-cs,10,,,NULL,109,123City,"January 06, 2026"
2794,Mrs. Andrea Henry DVM,Mark Wood,unknown,,,eighty,,51,NULL,?,,not_a_date
,,unknown,,16,,eighty,,86,NULL,?,123City,"October 19, 2024"
2796,,unknown,Male,-5,bs-cs,eighty,,absent,NULL,41,,12/06/2021
2797,,Christian Guzman,,twenty,bs-cs,N/A,,absent,59,?,PORT NICOLEVILLE,not_a_date
2798,JOSEPH WILKERSON,Vanessa Bullock,unknown,200,10th,81,,,33,67,,2023.03.29
2799,,Michelle Taylor,,twenty,12th,N/A,55,46,88,?,123City,"March 18, 2021"
,BRENDA JOHNSON,unknown,Male,,12th,-19,90 ,5,NULL,?,,2024.10.06
2801,Larry Nicholson,unknown,,-5,,1,,-16,,5,,2025-05-26
2802,Robert Glass,Elizabeth Lambert,unknown,17,,,77,82,,,,not_a_date
2803,  Hannah Martinez  ,unknown,,twenty,bs-cs,,90 ,absent,37,-11,,2002-04-03
2804,Matthew Owens,James Fitzgerald,Male,-5,,N/A,,18,,92,,03/12/2023
2805,,unknown,F,21,BS-CS,,,-21,12,?,Benjaminborough,2011-09-30
2806,,Carolyn Green,Female,-5,,,30,-16,NULL,?,New Randymouth,"April 02, 2022"
2807,,Barbara Castillo,,,BSCS,eighty,79,-15,73,?,North Joshua,"August 30, 2021"
2808,,William Thompson123,unknown,-5,,eighty,90 ,-2,94,?,,
,  Victoria Johnson  ,,Female,15,bs-cs,,62,absent,68,,,not_a_date
ID_2809,,James Woods,,-5,,,,,93,?,,2025.10.18
,,unknown,Male,25,12th,,,19,NULL,?,,10/12/2022
2812,,,Male,200,bs-cs,eighty,,absent,,?,123City,"December 25, 2025"
,,unknown,,twenty,10th,,,absent,50,75,SOUTH MARISSATOWN,2021.03.29
ID_2813,,Brian Castaneda123,Female,,BS-CS,,40,,NULL,?,Davidsonberg,2023.10.14
2815,,Meredith Sellers,M,,12th,108,90 ,absent,,?,NEW MICHAELSHIRE,not_a_date
,EMILY WOODWARD,Haley Aguilar,F,-5,bs-cs,23,112,89,NULL,?,Edwardsfort,not_a_date
,,Michael Turner123,unknown,24,BS-CS,,90 ,-5,,?,123City,
2818,PATRICIA HUNT,Joseph Cooper,F,26,12th,N/A,,-6,8,,,
2819,ashley wilson,unknown,M,23,BS-CS,104,,absent,,80,,
2820,,Jason Osborn123,M,twenty,,eighty,,58,,-11,South Stacey,2004-05-10
,APRIL HALL,,Male,200,11th,,11,,NULL,?,,
,,James Green,unknown,24,bs-cs,eighty,90 ,,18,,CURTISSHIRE,"October 03, 2025"
ID_2822,KAREN NELSON,Cheryl Brown,M,,,eighty,99,,48,?,East Hannah,2025.03.18
2824,,unknown,Female,17,BS-CS,eighty,90 ,,,36,New Patriciaberg,"March 10, 2025"
2825,  Christopher Smith  ,Sarah Mccoy,unknown,,11th,N/A,,absent,NULL,?,,2003-02-18
2826,BRANDON JAMES,Robert Carter,Male,,BSCS,,,absent,NULL,?,,2012-09-12
,JERRY WALTERS,Michelle Holland,unknown,200,BS-CS,,62,,NULL,61,,"April 24, 2021"
,Donald Davidson,Marie Gonzalez123,,,11th,,90 ,,99,109,123City,"July 22, 2025"
ID_2828,Christine Price,David Martinez123,Male,,11th,,26,30,7,,NEW MATTHEWPORT,"February 07, 2025"
2830,  Nathan Wells  ,,F,twenty,11th,N/A,52,,,?,123City,
2831,,William Kim,Male,-5,BS-CS,,,99,39,,,2006-02-10
,  Theresa Evans  ,Curtis Dean123,Female,,11th,N/A,,,NULL,,,not_a_date
,Mitchell Schmidt,,,,10th,74,,6,14,,,1985-11-03
ID_2833,,Julia Roach123,M,22,BS-CS,7,,-11,73,40,Curtisstad,2024.07.31
,,Michele Rivera,M,,11th,,,109,,?,,2022.12.23
ID_2835,MATTHEW HUDSON,Linda Ross123,Female,200,BSCS,9,90 ,,,-42,New Colleenburgh,04/03/2021
,LUIS GALLAGHER,Robert Johnson,unknown,,12th,eighty,90 ,17,,?,,07/08/2021
2838,kelly oneill,unknown,unknown,-5,bs-cs,N/A,95,79,51,,,29/01/2025
,john cannon,Michele Jackson,Male,twenty,,,,-5,,?,,
ID_2839,,,,twenty,BSCS,eighty,90 ,63,,?,STEVENMOUTH,"June 09, 2023"
,,,,twenty,BS-CS,eighty,90 ,absent,,,CAROLTON,1977-10-05
2842,,unknown,Male,-5,BS-CS,N/A,,,NULL,,Stacymouth,not_a_date
,,Stephen Jackson,Female,-5,10th,eighty,89,absent,16,?,123City,
,,Diane Duffy,Male,,BS-CS,eighty,90 ,86,39,143,Medinaberg,
2845,Mia James,Victoria Smith123,,,,N/A,,,NULL,-33,,2024.01.28
ID_2845,,,F,-5,12th,N/A,90 ,absent,,149,West Kimberlyberg,not_a_date
2847,,,,20,BS-CS,eighty,,absent,NULL,-25,West John,1982-07-25
2848,,Tiffany Carroll,unknown,16,,,90 ,absent,NULL,,,04/02/2023
2849,  Gabrielle Jackson  ,unknown,,,,eighty,90 ,10,98,?,LAKE DANIELBOROUGH,21/07/2024
,  Jasmine Bell  ,,,200,10th,120,63,,52,141,,
ID_2850,,Regina Sparks123,,twenty,BSCS,,,absent,82,?,ROSALESBURY,2025.04.09
ID_2851,TAMMY LOPEZ,unknown,,,bs-cs,,,,17,?,PORT SARAHVILLE,not_a_date
ID_2852,,Stephanie Barton,M,,BS-CS,-14,,,NULL,-10,North Michelleborough,
2854,,Ronald Bush,Female,15,12th,,,,21,,NORTH ALEXIS,2021.07.03
2855,Linda Johnson,,M,twenty,BS-CS,eighty,89,103,15,-33,123City,1982-11-30
2856,JENNIFER MORGAN,,,,,eighty,,-25,NULL,25,,"August 06, 2023"
ID_2856,Jessica Baker,Mary Barrett123,,,10th,54,90 ,101,NULL,113,,not_a_date
2858,  Barbara Baxter  ,John Hernandez,,twenty,12th,eighty,113,absent,0,?,,2006-12-08
,Michael Mcgee,unknown,unknown,,,eighty,90 ,absent,70,,,"June 12, 2022"
,,,Male,twenty,bs-cs,eighty,,-19,97,,,"September 08, 2024"
2861,  Lisa Nguyen  ,Andrew Smith,,27,BSCS,N/A,,absent,,-34,PONCELAND,"November 26, 2025"
2862,,unknown,M,,11th,N/A,,absent,,?,Conleyville,2021.04.25
ID_2862,,unknown,Male,-5,,N/A,,,87,,Johnhaven,"January 20, 2022"
ID_2863,ADRIANA JORDAN,Jeanne Morgan,F,-5,12th,41,,absent,31,,123City,not_a_date
2865,BROOKE CHEN,Christine Williams123,unknown,,10th,113,,,,,South Caleb,"April 07, 2021"
2866,  Daniel Meyers  ,Scott Fernandez,unknown,,12th,,90 ,14,,-25,WEST KIMBERLY,
ID_2866,david benson,Samantha Avila,Female,twenty,bs-cs,75,,,,?,NEW RYANBURGH,not_a_date
2868,,Shelley Snyder123,unknown,-5,,,,,,-31,PORT RYAN,not_a_date
2869,vanessa bowman,Alex Page,unknown,30,BS-CS,eighty,,,12,-23,South Amy,not_a_date
ID_2869,  Sharon Maxwell  ,,F,17,10th,,,absent,,?,,2023.06.02
2871,RICHARD RAMOS,Angelica Holden,F,25,BSCS,,,11,,,PORT KAREN,2024.05.20
,  Roberta Lee  ,John Stanley MD123,,twenty,10th,N/A,,,,41,,2023.01.23
2873,Tamara Robbins,Stephanie Jacobs,,,BSCS,67,,15,46,-13,New Michael,2017-12-01
2874,  Wendy Garcia  ,Steven Lee,Female,,11th,45,,25,NULL,5,NORTH MARK,not_a_date
2875,HEATHER PADILLA,Paul Owens123,M,twenty,,55,55,absent,,33,,not_a_date
ID_2875,,Stephen Carey,,200,bs-cs,,,absent,NULL,119,WEST ROBERT,2022.07.30
2877,,Courtney Johnson123,unknown,,11th,eighty,49,8,,?,Lake Terri,not_a_date
,Taylor Jordan,Autumn Stanley,M,200,BSCS,102,,4,14,?,Thomasside,11/12/2025
2879,sharon banks,unknown,M,,bs-cs,-5,53,absent,94,?,LAKE JASON,2021.10.23
,,Rachel Carr,M,-5,10th,,46,absent,,149,,not_a_date
,,Devin Francis,Male,200,BSCS,eighty,,,6,,EAST SHAUNSTAD,"December 13, 2022"
2882,  Miss Ann Jenkins  ,Cassandra Lewis,F,200,10th,N/A,,,NULL,?,,
2883,Veronica Petersen,Joseph Booker PhD,M,-5,,,90 ,,NULL,?,Johnsonport,19/05/2023
2884,Joshua Williams,Sarah Reyes,F,200,10th,N/A,66,,58,,,2025-07-24
,JEFFREY CORTEZ,Jennifer Mcdonald,Male,20,,,90 ,,5,,,not_a_date
2886,,Wanda Kelley,F,-5,11th,65,90,44,,?,123City,30/05/2024
2887,ANDREA COLLINS,,Male,,bs-cs,N/A,90 ,-11,,35,,1979-02-10
ID_2887,david reed,Tammy Davis,M,,bs-cs,,90 ,14,16,,,
2889,neil bennett,unknown,unknown,,,,46,,55,,South Jenniferville,2023.04.01
ID_2889,KRISTIN MILLER,,Female,-5,10th,46,90 ,,52,-25,123City,not_a_date
2891,  Joshua Anderson  ,,unknown,19,,,90 ,absent,27,?,123City,not_a_date
2892,brandon nelson,unknown,Female,-5,,N/A,,,,73,Lake Juliamouth,17/12/2023
2893,,Renee Farrell,F,200,12th,eighty,,,,?,,06/03/2021
ID_2893,deborah ross,Jacob Mitchell,Male,twenty,11th,,,48,77,-16,NORTH DOUGLAS,2023.12.17
2895,,,unknown,twenty,BSCS,N/A,90 ,91,24,115,,1977-11-14
ID_2895,,,Female,-5,bs-cs,N/A,,,85,,123City,2025.05.22
ID_2896,,Deborah Mercado,Female,-5,BS-CS,N/A,1,101,,-5,OMARBOROUGH,
ID_2897,,,M,-5,10th,eighty,90 ,21,NULL,,,"February 16, 2021"
,Edward Duncan,unknown,Female,,12th,,90 ,,31,-25,123City,1975-09-04
,  Rebecca Duran  ,unknown,,twenty,BSCS,eighty,90 ,absent,NULL,?,,"December 23, 2024"
2901,brandon hawkins,Bridget Nguyen,unknown,twenty,,,,110,NULL,121,Laurieburgh,2016-07-21
2902,AARON FOX,Daniel Berry,,200,,eighty,,102,44,?,,not_a_date
2903,Matthew Higgins,Wendy Roberts,,-5,,-4,,,NULL,?,123City,
2904,Lisa Collins,Antonio Simmons,Male,-5,,,103,absent,56,?,,
2905,Richard Carter,Lisa Baker,,,10th,N/A,51,96,16,?,BAILEYCHESTER,2021.10.29
,LANCE SOTO,,Male,twenty,10th,N/A,19,,NULL,132,NORTH LAURENSTAD,not_a_date
2907,Joseph Webb,Diana Shannon123,Male,,BS-CS,N/A,,,100,?,,"March 19, 2022"
ID_2907,Mathew Jimenez,Matthew Mendoza,,200,,80,,-8,NULL,?,,2022.07.29
ID_2908,omar hall,unknown,,-5,BS-CS,N/A,112,-28,82,,,"September 09, 2022"
,,unknown,Female,,,N/A,90 ,absent,NULL,40,,
ID_2910,zachary weeks,Kelly Freeman123,M,30,11th,eighty,,,NULL,?,BANKSBURY,"June 19, 2021"
2912,AMBER WILKINS,Catherine Blackburn,unknown,,,N/A,,68,NULL,23,123City,"February 10, 2021"
,,,Male,twenty,10th,,,91,,?,123City,
,,Nicholas Farrell,F,200,BS-CS,,46,97,NULL,,123City,1974-01-01
,  Katie Hopkins  ,unknown,,twenty,,eighty,,absent,NULL,85,Port Matthewside,1970-11-11
2916,jeremy lara,unknown,Male,,BSCS,eighty,90 ,35,NULL,-21,,"March 10, 2023"
2917,  Amanda Miller  ,unknown,unknown,twenty,bs-cs,N/A,,33,74,78,123City,"May 07, 2025"
ID_2917,,Christopher Armstrong123,M,twenty,BS-CS,,97,absent,NULL,,Reginaldborough,1978-02-15
ID_2918,JOSEPH GOODWIN,Molly Ortiz,,,,,90 ,,,102,,"September 23, 2022"
ID_2919,KEVIN HUGHES,unknown,Female,200,12th,eighty,,absent,98,?,,"February 08, 2025"
ID_2920,,unknown,unknown,twenty,,,,55,6,?,,1975-07-11
ID_2921,shirley mccarthy,Seth Wilson,unknown,twenty,BSCS,56,,19,NULL,2,WEST ASHLEYTOWN,17/09/2023
2923,Diane Mack,unknown,Male,-5,,N/A,,,70,,,"December 31, 2021"
ID_2923,SCOTT CLARK,,F,,BS-CS,eighty,75,93,,-40,Hendersonberg,
2925,  Kayla Ray  ,Rodney Benson123,Male,24,10th,N/A,65,1,,68,PORT JENNIFERBOROUGH,2021.04.01
,ELIZABETH MCCARTHY,unknown,M,twenty,BSCS,,90 ,,NULL,?,,"November 03, 2025"
2927,CHRISTOPHER ANDERSEN,unknown,F,-5,11th,92,90 ,109,0,140,East Kevin,
2928,Andrew Stewart,Danielle Brown,unknown,twenty,BS-CS,,90 ,,,?,123City,30/05/2023
2929,CHRISTIAN CALLAHAN,,Male,twenty,,-9,,absent,,,,01/09/2024
2930,,unknown,unknown,200,,,,absent,,16,Barronville,1981-02-26
ID_2930,RONALD ELLIOTT,,Female,,BSCS,39,90 ,absent,,?,,
ID_2931,PATRICK LOPEZ,unknown,Female,-5,,N/A,,absent,,,,2023.09.06
,Kristin Valencia,unknown,,17,10th,eighty,89,17,,136,Mitchellland,1987-11-10
2934,,Tammy Le,Male,20,BSCS,N/A,109,67,,?,123City,"June 25, 2021"
2935,linda martin,,M,twenty,BSCS,N/A,,absent,43,?,Port Gwendolynbury,2024.09.03
ID_2935,ashley weaver,Isaac Perez,M,19,,eighty,,absent,,,Port Daniel,not_a_date
2937,judith powell,,,200,,93,90 ,absent,,?,West David,
2938,  Brandon Zimmerman  ,Sharon Young123,,twenty,bs-cs,N/A,,50,45,-4,,2025.11.15
ID_2938,Timothy Mills,,F,200,,N/A,90 ,absent,25,,FRANKLINVILLE,"April 23, 2021"
2940,catherine douglas,Duane Allen,unknown,200,BS-CS,,105,,94,?,WEST MEGANSHIRE,
2941,,,,24,,,,19,NULL,?,CONNIEPORT,
,,Joshua Vega,Female,twenty,,51,90 ,26,84,129,,2021.03.27
2943,,,M,,,eighty,,37,69,?,,28/10/2024
2944,,,Female,twenty,11th,N/A,,33,,38,,2021-12-16
,  Rachel Richard  ,Joyce Foster,,-5,,N/A,,absent,,,,not_a_date
,,unknown,Male,200,10th,62,,5,59,?,Tuckerville,03/06/2023
2947,,Michelle Thompson123,unknown,27,BSCS,24,99,,57,?,WEST MELISSAVIEW,26/08/2021
2948,HEIDI BEAN,John Williams,F,200,10th,N/A,34,-9,87,,MORGANBERG,
2949,  Jason Pena  ,unknown,,200,12th,108,90 ,absent,78,,123City,22/06/2021
2950,joseph edwards,unknown,M,twenty,BS-CS,,90 ,,NULL,?,South Jefferyland,not_a_date
,Mrs. Rachel Gregory PhD,Kevin Phillips,,,,eighty,2,,,,123City,11/09/2025
2952,PHILIP BELL,Daniel Pope,unknown,21,11th,,,absent,,,KRISTINACHESTER,2015-07-04
2953,Robin Acosta,Alvin Tran,Female,twenty,11th,eighty,90 ,absent,NULL,?,South Kristyberg,2024-08-20
ID_2953,,unknown,,200,,N/A,,,21,122,123City,2022.09.20
ID_2954,GLENN MILLER,unknown,,twenty,bs-cs,58,28,,23,?,,
2956,joseph hardy,unknown,M,twenty,,47,33,99,81,?,South Matthewbury,22/09/2022
2957,Cathy Hodge,Vincent Hanson123,unknown,19,BS-CS,89,97,absent,,82,North Jenniferburgh,1993-04-26
ID_2957,  Mrs. Anna Johnson  ,unknown,M,27,BS-CS,,102,,83,,,2023.03.06
2959,,unknown,,twenty,12th,,,41,NULL,?,123City,
2960,Michelle Anderson,Jessica Jenkins,,-5,10th,eighty,94,absent,,,CHARLESFURT,"August 28, 2021"
,Rebecca Martin,Angel Harvey,F,21,bs-cs,-6,,absent,33,?,WEST NICHOLAS,
,  Heather Grimes  ,unknown,Female,-5,,,,-16,NULL,5,ANGELASIDE,31/03/2024
2963,sierra hoffman,Kirsten Baker,Female,,bs-cs,N/A,90 ,absent,,64,123City,not_a_date
2964,KEVIN SMITH,unknown,M,16,,N/A,,96,81,-16,Williamsborough,2024.06.16
2965,,Wesley Stevenson,unknown,,12th,N/A,,absent,,148,,2024.05.11
2966,,Natalie Hopkins,F,-5,bs-cs,N/A,90 ,,,?,Freemanville,1988-02-23
,,,M,twenty,,eighty,107,,NULL,121,123City,not_a_date
